ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13273264,JG499488,11/10/23 19:54,009XX W ARGYLE ST,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,2024,20,48.0,3.0,04B,1169215.0,1933609.0,2023,11/18/23 15:40,41.9733392,-87.65313205,"(41.973339203, -87.653132052)"
13276735,JG503576,11/10/23 14:30,034XX W 47TH ST,810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,821,8,14.0,58.0,6,1154433.0,1873263.0,2023,11/18/23 15:40,41.80805312,-87.70910336,"(41.80805312, -87.709103358)"
13273042,JG499379,11/10/23 18:30,035XX W 78TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,835,8,18.0,70.0,08B,1154096.0,1852651.0,2023,11/18/23 15:40,41.75149738,-87.71088663,"(41.751497379, -87.710886632)"
13273800,JG499340,11/10/23 18:00,012XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1233,12,28.0,28.0,14,1160565.0,1894479.0,2023,11/18/23 15:40,41.86614776,-87.68602617,"(41.866147762, -87.68602617)"
13273565,JG499918,11/10/23 21:00,015XX W SCHOOL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,False,False,1922,19,32.0,6.0,14,1165380.0,1921992.0,2023,11/18/23 15:40,41.94154435,-87.66756606,"(41.941544345, -87.667566063)"
13273013,JG499374,11/10/23 18:30,072XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,324,3,8.0,43.0,14,1186790.0,1857372.0,2023,11/18/23 15:40,41.76374073,-87.59093022,"(41.763740729, -87.590930221)"
13274437,JG500138,11/10/23 16:30,047XX W BELLE PLAINE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1722,17,45.0,15.0,08B,1143823.0,1926914.0,2023,11/18/23 15:40,41.95548284,-87.74667356,"(41.955482844, -87.74667356)"
13272562,JG498602,11/10/23 3:00,004XX W ELM ST,560,ASSAULT,SIMPLE,RESIDENCE,False,True,1823,18,27.0,8.0,08A,1172820.0,1907892.0,2023,11/18/23 15:40,41.9026915,-87.64063987,"(41.902691497, -87.640639866)"
13236541,JG455187,10/7/23 23:00,074XX S CHAMPLAIN AVE,1020,ARSON,BY FIRE,DRIVEWAY - RESIDENTIAL,False,False,323,3,6.0,69.0,9,1181853.0,1855797.0,2023,11/19/23 15:40,41.75953427,-87.60907381,"(41.75953427, -87.60907381)"
13280139,JG507723,11/10/23 12:01,009XX E 100TH PL,890,THEFT,FROM BUILDING,APARTMENT,False,False,511,5,8.0,50.0,6,1184520.0,1838410.0,2023,11/19/23 15:40,41.71176041,-87.5998425,"(41.711760405, -87.599842499)"
13206294,JG418967,9/6/23 14:00,014XX N WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1423,14,26.0,24.0,14,1158153.0,1909396.0,2023,9/14/23 15:43,41.90713095,-87.69447314,"(41.907130946, -87.694473144)"
13201410,JG413245,9/6/23 9:22,006XX W ROOT ST,1340,CRIMINAL DAMAGE,TO STATE SUPPORTED PROPERTY,STREET,False,False,925,9,11.0,61.0,14,1172547.0,1877380.0,2023,9/14/23 15:43,41.81897033,-87.64254439,"(41.818970326, -87.642544391)"
13204765,JG412994,9/6/23 2:10,081XX S PEORIA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,613,6,17.0,71.0,08B,1171722.0,1850939.0,2023,9/14/23 15:43,41.74643135,-87.64634573,"(41.746431352, -87.646345733)"
13202231,JG414162,9/6/23 17:38,073XX S ARTESIAN AVE,460,BATTERY,SIMPLE,APARTMENT,False,False,835,8,18.0,66.0,08B,1161314.0,1855911.0,2023,9/14/23 15:43,41.76029697,-87.6843458,"(41.760296965, -87.684345797)"
13201655,JG413525,9/6/23 12:58,004XX W 63RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,722,7,20.0,68.0,08B,1174231.0,1863149.0,2023,9/14/23 15:43,41.77988171,-87.63678991,"(41.779881706, -87.636789913)"
13201514,JG413462,9/6/23 5:16,021XX S CANALPORT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),False,False,1235,12,25.0,31.0,08A,1170364.0,1889785.0,2023,9/14/23 15:43,41.85305866,-87.65019051,"(41.853058663, -87.650190508)"
13202650,JG414607,9/6/23 21:30,027XX S PRAIRIE AVE,820,THEFT,$500 AND UNDER,STREET,False,False,133,1,4.0,35.0,6,1178499.0,1886506.0,2023,9/14/23 15:43,41.84387939,-87.62043259,"(41.843879386, -87.620432585)"
13202208,JG414257,9/6/23 20:50,017XX S WENTWORTH AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,PARK PROPERTY,False,False,914,9,11.0,33.0,5,1175333.0,1891876.0,2023,9/14/23 15:43,41.85868659,-87.6318901,"(41.858686589, -87.631890095)"
13202179,JG413885,9/6/23 16:41,030XX N CICERO AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2521,25,31.0,19.0,7,1143852.0,1919599.0,2023,9/14/23 15:43,41.93540928,-87.74675098,"(41.935409279, -87.74675098)"
13204504,JG416844,9/6/23 12:00,031XX W LAWRENCE AVE,560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,1713,17,33.0,14.0,08A,1154413.0,1931719.0,2023,9/14/23 15:43,41.96846253,-87.70761329,"(41.968462532, -87.707613294)"
13201944,JG414001,9/6/23 17:30,046XX N LAKE SHORE DR NB,820,THEFT,$500 AND UNDER,PARK PROPERTY,False,False,1914,19,46.0,3.0,6,1170862.0,1930976.0,2023,9/14/23 15:43,41.96607814,-87.64715324,"(41.96607814, -87.647153241)"
13202908,JG414182,9/6/23 19:54,087XX S STONY ISLAND AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,412,4,8.0,48.0,6,1188437.0,1847378.0,2023,9/14/23 15:43,41.73627709,-87.58521219,"(41.736277091, -87.585212192)"
13202572,JG414628,9/6/23 17:30,0000X W 72ND ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,731,7,6.0,69.0,7,1176987.0,1857260.0,2023,9/14/23 15:43,41.76365995,-87.62686344,"(41.763659945, -87.626863438)"
13201900,JG413921,9/6/23 17:05,057XX W ERIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1511,15,29.0,25.0,14,1137965.0,1903720.0,2023,9/14/23 15:43,41.89194395,-87.76877046,"(41.891943951, -87.768770463)"
13193781,JG397432,6/18/15 0:00,031XX S KOSTNER AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,1031,10,22.0,30.0,17,1186953.0,1850974.0,2015,9/14/23 15:43,41.74590509,-87.58983438,"(41.745905086, -87.549141439)"
13201486,JG413291,9/6/23 9:32,080XX S COTTAGE GROVE AVE,560,ASSAULT,SIMPLE,APARTMENT,False,False,631,6,6.0,44.0,08A,1182952.0,1851886.0,2023,9/14/23 15:43,41.74877662,-87.60516736,"(41.748776618, -87.605167356)"
13202670,JG413315,9/6/23 8:15,068XX S NORMAL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,True,722,7,6.0,68.0,14,1174130.0,1859520.0,2023,9/14/23 15:43,41.76992556,-87.63726788,"(41.769925563, -87.637267875)"
13202216,JG414059,9/6/23 18:20,018XX N LUNA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,2532,25,37.0,25.0,14,1139111.0,1911573.0,2023,9/14/23 15:43,41.91347275,-87.76437036,"(41.913472752, -87.764370362)"
13202307,JG414346,9/6/23 23:11,046XX S HALSTED ST,610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,False,False,925,9,15.0,61.0,5,1171750.0,1874033.0,2023,9/14/23 15:43,41.80980337,-87.64556634,"(41.809803372, -87.64556634)"
13201743,JG413690,9/6/23 6:45,015XX W VICTORIA ST,810,THEFT,OVER $500,STREET,False,False,2013,20,48.0,77.0,6,1165036.0,1938612.0,2023,9/14/23 15:43,41.98715762,-87.66835632,"(41.98715762, -87.668356321)"
13202922,JG414619,9/6/23 18:00,014XX E 49TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,222,2,4.0,39.0,14,1186638.0,1872793.0,2023,9/14/23 15:43,41.8060608,-87.59099935,"(41.806060798, -87.590999348)"
13208609,JG421713,8/17/23 18:00,041XX W BELMONT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,1731,17,30.0,16.0,7,1148281.0,1920957.0,2023,10/4/23 15:41,41.93905144,-87.73043892,"(41.939051438, -87.730438917)"
13208213,JG421282,7/24/23 9:00,017XX W CHASE AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,2423,24,49.0,1.0,10,1163649.0,1948306.0,2023,10/8/23 15:41,42.01378764,-87.67318283,"(42.013787643, -87.673182834)"
13203202,JG415063,9/6/23 19:00,065XX N OCONTO AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,1611,16,41.0,9.0,26,1127047.0,1943137.0,2023,10/18/23 15:41,42.00029901,-87.80798102,"(42.000299008, -87.807981016)"
13201867,JG413796,9/6/23 15:10,069XX S VERNON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,True,322,3,6.0,69.0,04A,1180444.0,1859195.0,2023,9/14/23 15:43,41.76889118,-87.61413359,"(41.768891175, -87.614133593)"
13202013,JG413657,9/6/23 10:30,051XX W HARRISON ST,560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,True,1533,15,29.0,25.0,08A,1142125.0,1896831.0,2023,9/14/23 15:43,41.87296355,-87.7536633,"(41.872963554, -87.753663295)"
13202132,JG414140,9/6/23 19:05,0000X S KARLOV AVE,2027,NARCOTICS,POSSESS - CRACK,STREET,True,False,1115,11,28.0,26.0,18,1149065.0,1899594.0,2023,9/14/23 15:43,41.88041411,-87.72811149,"(41.880414105, -87.72811149)"
13201119,JG412964,9/6/23 0:32,106XX S YATES AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,434,4,10.0,51.0,26,1194343.0,1834949.0,2023,9/14/23 15:43,41.70202782,-87.56398196,"(41.702027818, -87.563981957)"
13208459,JG421333,9/5/23 8:00,040XX W DIVISION ST,320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,2534,25,37.0,23.0,3,1149008.0,1907694.0,2023,9/14/23 15:41,41.90264247,-87.728111,"(41.902642474, -87.728111001)"
13202497,JG414523,9/6/23 21:30,049XX S LAKE PARK AVE,820,THEFT,$500 AND UNDER,STREET,False,False,222,2,4.0,39.0,6,1187186.0,1872524.0,2023,9/14/23 15:43,41.80530964,-87.58899806,"(41.805309638, -87.58899806)"
13201593,JG413294,9/6/23 9:42,003XX N DESPLAINES ST,1330,CRIMINAL TRESPASS,TO LAND,BANK,True,False,1214,12,34.0,28.0,26,1171866.0,1902447.0,2023,9/14/23 15:43,41.88777118,-87.64430467,"(41.887771177, -87.644304667)"
13201925,JG414069,9/6/23 18:00,050XX N DAMEN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,False,False,2032,20,40.0,4.0,7,1162086.0,1933766.0,2023,9/14/23 15:43,41.97392235,-87.67934257,"(41.973922349, -87.67934257)"
13202257,JG414361,9/6/23 20:49,021XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,132,1,3.0,33.0,14,1177540.0,1890129.0,2023,9/14/23 15:43,41.85384294,-87.62384204,"(41.853842942, -87.623842041)"
13208520,JG421371,9/5/23 12:00,064XX S MAPLEWOOD AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,825,8,16.0,66.0,11,1160481.0,1861891.0,2023,9/14/23 15:41,41.77672415,-87.68723414,"(41.776724154, -87.687234143)"
13202434,JG414470,9/6/23 19:00,009XX N MASSASOIT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1511,15,29.0,25.0,7,1137851.0,1905787.0,2023,9/14/23 15:43,41.89761812,-87.76913922,"(41.897618116, -87.769139223)"
13206964,JG419908,9/6/23 9:00,022XX N MARMORA AVE,820,THEFT,$500 AND UNDER,STREET,False,False,2515,25,36.0,19.0,6,1136696.0,1914245.0,2023,9/14/23 15:43,41.92084865,-87.7731786,"(41.920848651, -87.7731786)"
13202865,JG414581,9/6/23 18:00,020XX S MICHIGAN AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,132,1,3.0,33.0,5,1177528.0,1890620.0,2023,9/14/23 15:43,41.85519055,-87.6238712,"(41.855190551, -87.623871195)"
13204239,JG416678,9/6/23 2:52,047XX N SAWYER AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,1713,17,33.0,14.0,26,1153859.0,1931263.0,2023,9/14/23 15:43,41.96722233,-87.70966254,"(41.967222325, -87.709662541)"
13201991,JG413971,9/6/23 16:07,058XX S PRAIRIE AVE,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,RESIDENCE,False,False,232,2,20.0,40.0,7,1179039.0,1866338.0,2023,9/14/23 15:43,41.78852441,-87.61906612,"(41.788524411, -87.619066119)"
13201817,JG413760,9/6/23 13:30,001XX W RANDOLPH ST,560,ASSAULT,SIMPLE,DRUG STORE,False,False,122,1,42.0,32.0,08A,1175414.0,1901275.0,2023,9/14/23 15:43,41.88447623,-87.63131061,"(41.884476226, -87.631310613)"
13203763,JG416027,9/6/23 11:00,077XX S PHILLIPS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,421,4,7.0,43.0,14,1193874.0,1854058.0,2023,9/14/23 15:43,41.75447615,-87.56507476,"(41.754476149, -87.56507476)"
13208350,JG421512,8/30/23 10:00,029XX W FLOURNOY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1135,11,28.0,27.0,11,1156893.0,1896892.0,2023,9/14/23 15:41,41.87284447,-87.699441,"(41.872844469, -87.699441004)"
13201138,JG412971,9/6/23 0:35,061XX S SACRAMENTO AVE,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,823,8,15.0,66.0,04B,1157433.0,1863868.0,2023,9/14/23 15:43,41.78221163,-87.69835455,"(41.782211626, -87.698354554)"
13202268,JG414251,9/6/23 21:55,001XX E 114TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,531,5,9.0,49.0,08B,1179150.0,1829075.0,2023,9/14/23 15:43,41.68626771,-87.61979192,"(41.686267711, -87.61979192)"
13202265,JG414306,9/6/23 22:00,014XX W RASCHER AVE,460,BATTERY,SIMPLE,APARTMENT,False,False,2013,20,48.0,77.0,08B,1165475.0,1936292.0,2023,9/14/23 15:43,41.98078211,-87.66680808,"(41.980782106, -87.666808076)"
13201338,JG412985,9/6/23 1:21,045XX W PALMER ST,610,BURGLARY,FORCIBLE ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,2522,25,26.0,20.0,5,1145605.0,1914236.0,2023,9/14/23 15:43,41.9206596,-87.74044483,"(41.9206596, -87.740444827)"
13202964,JG415122,9/6/23 20:00,076XX S MAPLEWOOD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,835,8,18.0,70.0,7,1160704.0,1853878.0,2023,9/14/23 15:43,41.75473072,-87.68663749,"(41.754730716, -87.686637486)"
13201577,JG413446,9/6/23 3:30,022XX N TRIPP AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,True,True,2522,25,35.0,20.0,20,1147683.0,1914546.0,2023,10/18/23 15:41,41.92147059,-87.73280178,"(41.921470593, -87.732801776)"
13203119,JG415345,9/6/23 22:30,001XX N LOTUS AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,1523,15,37.0,25.0,26,1139929.0,1900484.0,2023,9/14/23 15:43,41.88302827,-87.76163663,"(41.883028274, -87.761636626)"
13201664,JG413318,9/6/23 10:06,041XX S PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,SMALL RETAIL STORE,False,False,815,8,14.0,57.0,3,1150364.0,1876850.0,2023,9/14/23 15:43,41.81797649,-87.7239343,"(41.81797649, -87.7239343)"
13202794,JG414838,9/6/23 20:00,044XX S DR MARTIN LUTHER KING JR DR,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,215,2,3.0,38.0,6,1179604.0,1875566.0,2023,9/14/23 15:43,41.81383396,-87.6167124,"(41.813833962, -87.616712397)"
13202614,JG414708,9/6/23 14:00,050XX N KENMORE AVE,560,ASSAULT,SIMPLE,APARTMENT,False,False,2024,20,48.0,3.0,08A,1168336.0,1933911.0,2023,9/14/23 15:43,41.97418701,-87.65635555,"(41.974187006, -87.656355545)"
13207691,JG420708,9/1/23 14:30,003XX E 89TH PL,890,THEFT,FROM BUILDING,RESIDENCE,False,False,633,6,6.0,44.0,6,1180237.0,1845721.0,2023,9/14/23 15:41,41.73192176,-87.61530451,"(41.731921758, -87.615304512)"
13202195,JG414230,9/6/23 21:25,013XX W 110TH ST,460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,2234,22,21.0,75.0,08B,1169400.0,1831821.0,2023,9/14/23 15:43,41.69401925,-87.65540571,"(41.694019253, -87.655405714)"
13203006,JG415104,9/6/23 14:00,023XX W ADAMS ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1225,12,27.0,28.0,7,1160784.0,1899020.0,2023,9/14/23 15:43,41.87860416,-87.68509631,"(41.878604157, -87.685096307)"
13201686,JG413607,9/6/23 13:40,111XX S LANGLEY AVE,580,STALKING,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,531,5,9.0,50.0,08A,1182905.0,1831206.0,2023,9/14/23 15:43,41.6920293,-87.60597981,"(41.692029295, -87.605979811)"
13208053,JG421101,7/23/23 0:00,076XX S HAMILTON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,611,6,18.0,71.0,26,1163383.0,1853865.0,2023,9/14/23 15:41,41.75463936,-87.67682005,"(41.754639362, -87.676820054)"
13201754,JG413725,9/6/23 2:30,082XX S VERNON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,631,6,6.0,44.0,14,1180677.0,1850516.0,2023,9/14/23 15:43,41.74506971,-87.61354571,"(41.745069714, -87.613545708)"
13201780,JG413701,9/6/23 12:25,069XX S PRAIRIE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,322,3,6.0,69.0,5,1179246.0,1858861.0,2023,9/14/23 15:43,41.76800205,-87.61853502,"(41.768002049, -87.618535016)"
13201256,JG413040,9/6/23 3:01,025XX W ARGYLE ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,2031,20,40.0,4.0,5,1158495.0,1932992.0,2023,9/14/23 15:43,41.97187292,-87.69256893,"(41.971872921, -87.692568932)"
13202328,JG414315,9/6/23 21:10,024XX E 77TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,421,4,7.0,43.0,08B,1193666.0,1854380.0,2023,9/14/23 15:43,41.75536484,-87.56582647,"(41.755364837, -87.565826474)"
13201188,JG412998,9/6/23 2:10,044XX N CENTRAL AVE,1330,CRIMINAL TRESPASS,TO LAND,BAR OR TAVERN,True,False,1623,16,45.0,15.0,26,1138209.0,1928924.0,2023,9/14/23 15:43,41.96110208,-87.76726326,"(41.961102078, -87.767263264)"
13208558,JG421589,8/29/23 15:56,058XX S PEORIA ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),False,False,712,7,16.0,68.0,26,1171310.0,1865964.0,2023,9/14/23 15:41,41.78767082,-87.64741635,"(41.787670818, -87.64741635)"
13202053,JG413925,9/6/23 8:05,061XX S LANGLEY AVE,810,THEFT,OVER $500,STREET,False,False,313,3,20.0,42.0,6,1181952.0,1864383.0,2023,9/14/23 15:43,41.78309281,-87.60844576,"(41.783092808, -87.60844576)"
13202116,JG414129,9/6/23 18:18,044XX N BROADWAY,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1913,19,46.0,3.0,6,1168469.0,1929861.0,2023,9/14/23 15:43,41.96307079,-87.65598421,"(41.963070794, -87.655984213)"
13203267,JG415499,9/6/23 19:00,077XX S RIDGEWAY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,833,8,18.0,70.0,7,1152629.0,1853027.0,2023,9/14/23 15:43,41.75255818,-87.71625267,"(41.752558184, -87.716252667)"
13202410,JG414455,9/6/23 23:00,126XX S TORRENCE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,433,4,10.0,55.0,7,1195862.0,1821766.0,2023,9/14/23 15:43,41.66581486,-87.55885388,"(41.665814864, -87.558853882)"
13201238,JG412984,9/6/23 1:34,052XX W OHIO ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,1524,15,37.0,25.0,04A,1141495.0,1903470.0,2023,9/14/23 15:43,41.89119345,-87.75581232,"(41.891193453, -87.755812324)"
13209443,JG422673,9/17/04 0:00,007XX W 47TH PL,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,935,9,15.0,61.0,17,1186953.0,1850974.0,2004,9/23/23 15:41,41.74590509,-87.58983438,"(41.745905086, -87.549141439)"
13208147,JG421273,4/19/23 11:30,036XX W ROOSEVELT RD,4230,KIDNAPPING,UNLAWFUL RESTRAINT,STREET,False,False,1133,11,24.0,29.0,26,1152475.0,1894470.0,2023,10/4/23 15:41,41.86628662,-87.71572561,"(41.866286618, -87.715725607)"
13202151,JG414189,9/6/23 20:01,050XX W SUPERIOR ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1531,15,37.0,25.0,5,1142680.0,1904504.0,2023,10/25/23 15:41,41.8940089,-87.75143458,"(41.894008903, -87.751434582)"
13202301,JG414325,9/6/23 23:25,047XX N ROCKWELL ST,330,ROBBERY,AGGRAVATED,BAR OR TAVERN,True,False,1911,19,40.0,4.0,3,1158180.0,1931450.0,2023,11/1/23 15:40,41.96764805,-87.69376956,"(41.967648053, -87.693769564)"
13201190,JG412972,9/6/23 0:53,041XX W CERMAK RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,True,1012,10,24.0,29.0,7,1148958.0,1889052.0,2023,9/14/23 15:43,41.85148767,-87.72877699,"(41.851487667, -87.728776988)"
13206821,JG419750,9/6/23 2:00,020XX W EVERGREEN AVE,810,THEFT,OVER $500,STREET,False,False,1424,14,1.0,24.0,6,1162538.0,1909014.0,2023,9/14/23 15:43,41.90599196,-87.67837587,"(41.905991963, -87.678375871)"
13201957,JG414037,9/6/23 6:15,006XX W MONTROSE DR,820,THEFT,$500 AND UNDER,LAKEFRONT / WATERFRONT / RIVERBANK,False,False,1915,19,46.0,3.0,6,1171215.0,1929505.0,2023,9/14/23 15:43,41.96203391,-87.64589873,"(41.96203391, -87.645898728)"
13202279,JG414326,9/6/23 23:50,073XX S RACINE AVE,031B,ROBBERY,ARMED - OTHER FIREARM,STREET,False,True,734,7,17.0,67.0,3,1169587.0,1856300.0,2023,9/14/23 15:43,41.76118916,-87.65401376,"(41.761189159, -87.65401376)"
13201311,JG413000,9/6/23 2:35,083XX S INGLESIDE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,632,6,8.0,44.0,04B,1184006.0,1849883.0,2023,9/14/23 15:43,41.74325563,-87.60136759,"(41.743255632, -87.601367592)"
13201151,JG412993,9/6/23 2:00,117XX S STEWART AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,522,5,21.0,53.0,04A,1175733.0,1827097.0,2023,9/14/23 15:43,41.68091676,-87.63235978,"(41.680916759, -87.632359783)"
13201778,JG413583,9/6/23 13:30,011XX S CANAL ST,313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,124,1,28.0,28.0,3,1173303.0,1895451.0,2023,9/14/23 15:43,41.86854191,-87.63923536,"(41.868541914, -87.639235361)"
13209581,JG422927,8/1/21 0:00,012XX E 78TH ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,411,4,8.0,45.0,17,1186953.0,1850974.0,2021,9/14/23 15:43,41.74590509,-87.58983438,"(41.745905086, -87.549141439)"
13202244,JG414262,9/6/23 21:55,035XX W ARMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1422,14,26.0,22.0,14,1152682.0,1913065.0,2023,9/14/23 15:43,41.91730907,-87.71447333,"(41.917309067, -87.714473331)"
13202813,JG414866,9/6/23 10:30,005XX E 33RD PL,810,THEFT,OVER $500,STREET,False,False,211,2,4.0,35.0,6,1180708.0,1882808.0,2023,9/14/23 15:43,41.83368122,-87.61243999,"(41.83368122, -87.612439993)"
13201572,JG413364,9/6/23 10:59,027XX N SPAULDING AVE,1020,ARSON,BY FIRE,STREET,False,False,1412,14,35.0,22.0,9,1153615.0,1917876.0,2023,9/14/23 15:43,41.93049232,-87.71091716,"(41.930492323, -87.710917158)"
13203575,JG414288,9/6/23 21:00,021XX E 68TH ST,810,THEFT,OVER $500,STREET,False,False,331,3,5.0,43.0,6,1191823.0,1860308.0,2023,9/14/23 15:43,41.77167666,-87.57238829,"(41.771676658, -87.572388286)"
13204322,JG416631,9/6/23 15:00,057XX S STATE ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,232,2,20.0,40.0,6,1177260.0,1866758.0,2023,9/14/23 15:43,41.7897173,-87.62557633,"(41.789717304, -87.625576333)"
13201614,JG413458,9/6/23 11:57,018XX S UNION AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL - PUBLIC BUILDING,False,False,1235,12,25.0,31.0,14,1171826.0,1891345.0,2023,9/14/23 15:43,41.85730738,-87.64477861,"(41.857307384, -87.644778606)"
13202202,JG414049,9/6/23 18:22,062XX N LEAVITT ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,True,2413,24,50.0,2.0,08A,1160515.0,1941569.0,2023,9/14/23 15:43,41.99536686,-87.68490232,"(41.995366855, -87.684902319)"
13202222,JG414277,9/6/23 22:52,036XX N CICERO AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,1731,17,30.0,15.0,26,1143720.0,1923978.0,2023,9/14/23 15:43,41.94742814,-87.74712604,"(41.947428137, -87.747126039)"
13201805,JG413678,9/6/23 14:45,031XX W FILLMORE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1134,11,24.0,29.0,08B,1155404.0,1895201.0,2023,9/14/23 15:43,41.86823423,-87.70495329,"(41.868234232, -87.704953287)"
